time,n.risk,n.event,n.censor,est,std.error,ucl,lcl,Method,Cancer,Age,Gender
1.34521,3138,4,1,0.3788,0.01354,0.38899,0.36888,Observed,StomachCancer,All,Both
1.34795,3133,6,1,0.37808,0.01356,0.38826,0.36816,Observed,StomachCancer,All,Both
1.35068,3126,8,1,0.37711,0.01359,0.38729,0.3672,Observed,StomachCancer,All,Both
1.35342,3117,5,3,0.3765,0.01361,0.38668,0.36659,Observed,StomachCancer,All,Both
1.35616,3109,2,0,0.37626,0.01362,0.38644,0.36635,Observed,StomachCancer,All,Both
1.3589,3107,7,0,0.37542,0.01364,0.38559,0.36551,Observed,StomachCancer,All,Both
1.36164,3100,7,1,0.37457,0.01367,0.38474,0.36466,Observed,StomachCancer,All,Both
1.36438,3092,4,0,0.37408,0.01369,0.38425,0.36418,Observed,StomachCancer,All,Both
1.36712,3088,6,2,0.37336,0.01371,0.38352,0.36346,Observed,StomachCancer,All,Both
1.36986,3080,1,0,0.37323,0.01371,0.3834,0.36334,Observed,StomachCancer,All,Both
1.3726,3079,3,0,0.37287,0.01372,0.38304,0.36297,Observed,StomachCancer,All,Both
1.37534,3076,5,1,0.37226,0.01374,0.38243,0.36237,Observed,StomachCancer,All,Both
1.37808,3070,3,0,0.3719,0.01376,0.38206,0.36201,Observed,StomachCancer,All,Both
1.38082,3067,4,1,0.37142,0.01377,0.38158,0.36153,Observed,StomachCancer,All,Both
1.38356,3062,4,0,0.37093,0.01379,0.38109,0.36104,Observed,StomachCancer,All,Both
1.3863,3058,7,0,0.37008,0.01381,0.38024,0.3602,Observed,StomachCancer,All,Both
1.38904,3051,2,0,0.36984,0.01382,0.37999,0.35996,Observed,StomachCancer,All,Both
1.39452,3049,6,1,0.36911,0.01384,0.37926,0.35923,Observed,StomachCancer,All,Both
1.39726,3042,3,2,0.36875,0.01386,0.3789,0.35887,Observed,StomachCancer,All,Both
1.4,3037,1,3,0.36863,0.01386,0.37878,0.35875,Observed,StomachCancer,All,Both
1.40274,3033,3,0,0.36826,0.01387,0.37841,0.35838,Observed,StomachCancer,All,Both
1.40548,3030,3,1,0.3679,0.01388,0.37805,0.35802,Observed,StomachCancer,All,Both
1.40822,3026,4,0,0.36741,0.0139,0.37756,0.35754,Observed,StomachCancer,All,Both
1.41096,3022,2,3,0.36717,0.01391,0.37731,0.35729,Observed,StomachCancer,All,Both
1.4137,3017,3,0,0.3668,0.01392,0.37695,0.35693,Observed,StomachCancer,All,Both
1.41644,3014,5,3,0.36619,0.01394,0.37634,0.35632,Observed,StomachCancer,All,Both
1.41918,3006,3,1,0.36583,0.01395,0.37597,0.35596,Observed,StomachCancer,All,Both
1.42192,3002,7,3,0.36498,0.01398,0.37511,0.35511,Observed,StomachCancer,All,Both
1.42466,2992,7,0,0.36412,0.01401,0.37426,0.35426,Observed,StomachCancer,All,Both
1.4274,2985,2,2,0.36388,0.01401,0.37401,0.35402,Observed,StomachCancer,All,Both
1.43014,2981,1,1,0.36376,0.01402,0.37389,0.3539,Observed,StomachCancer,All,Both
1.43288,2979,2,0,0.36351,0.01403,0.37364,0.35365,Observed,StomachCancer,All,Both
1.43562,2977,3,1,0.36314,0.01404,0.37328,0.35329,Observed,StomachCancer,All,Both
1.43836,2973,4,2,0.36266,0.01406,0.37279,0.3528,Observed,StomachCancer,All,Both
1.4411,2967,2,0,0.36241,0.01406,0.37254,0.35256,Observed,StomachCancer,All,Both
1.44384,2965,5,2,0.3618,0.01408,0.37193,0.35195,Observed,StomachCancer,All,Both
1.44932,2958,7,0,0.36094,0.01411,0.37107,0.3511,Observed,StomachCancer,All,Both
1.45205,2951,3,2,0.36058,0.01412,0.3707,0.35073,Observed,StomachCancer,All,Both
1.45753,2946,4,1,0.36009,0.01414,0.37021,0.35025,Observed,StomachCancer,All,Both
1.46027,2941,3,2,0.35972,0.01415,0.36984,0.34988,Observed,StomachCancer,All,Both
1.46301,2936,3,0,0.35935,0.01417,0.36947,0.34951,Observed,StomachCancer,All,Both
1.46575,2933,5,0,0.35874,0.01419,0.36885,0.3489,Observed,StomachCancer,All,Both
1.46849,2928,2,3,0.3585,0.01419,0.36861,0.34866,Observed,StomachCancer,All,Both
1.47123,2923,2,1,0.35825,0.0142,0.36836,0.34842,Observed,StomachCancer,All,Both
1.47397,2920,2,0,0.358,0.01421,0.36812,0.34817,Observed,StomachCancer,All,Both
1.47671,2918,3,0,0.35764,0.01422,0.36775,0.3478,Observed,StomachCancer,All,Both
1.47945,2915,4,0,0.35715,0.01424,0.36725,0.34732,Observed,StomachCancer,All,Both
1.48219,2911,2,0,0.3569,0.01425,0.36701,0.34707,Observed,StomachCancer,All,Both
1.48493,2909,6,1,0.35616,0.01427,0.36627,0.34634,Observed,StomachCancer,All,Both
1.48767,2902,4,0,0.35567,0.01429,0.36578,0.34585,Observed,StomachCancer,All,Both
1.49041,2898,4,3,0.35518,0.01431,0.36528,0.34536,Observed,StomachCancer,All,Both
1.49315,2891,1,3,0.35506,0.01431,0.36516,0.34524,Observed,StomachCancer,All,Both
1.49589,2887,6,1,0.35432,0.01434,0.36442,0.34451,Observed,StomachCancer,All,Both
1.49863,2880,10,0,0.35309,0.01438,0.36318,0.34328,Observed,StomachCancer,All,Both
1.50137,2870,2,1,0.35285,0.01439,0.36294,0.34304,Observed,StomachCancer,All,Both
1.50411,2867,3,1,0.35248,0.0144,0.36256,0.34267,Observed,StomachCancer,All,Both
1.50685,2863,5,0,0.35186,0.01442,0.36195,0.34206,Observed,StomachCancer,All,Both
1.50959,2858,1,1,0.35174,0.01442,0.36182,0.34193,Observed,StomachCancer,All,Both
1.51233,2856,1,0,0.35161,0.01443,0.3617,0.34181,Observed,StomachCancer,All,Both
1.51507,2855,2,2,0.35137,0.01444,0.36145,0.34157,Observed,StomachCancer,All,Both
1.51781,2851,1,0,0.35124,0.01444,0.36133,0.34144,Observed,StomachCancer,All,Both
1.52055,2850,2,2,0.351,0.01445,0.36108,0.3412,Observed,StomachCancer,All,Both
1.52329,2846,2,0,0.35075,0.01446,0.36083,0.34095,Observed,StomachCancer,All,Both
1.52603,2844,2,0,0.3505,0.01447,0.36059,0.34071,Observed,StomachCancer,All,Both
1.52877,2842,4,0,0.35001,0.01448,0.36009,0.34022,Observed,StomachCancer,All,Both
1.53151,2838,5,0,0.34939,0.01451,0.35947,0.3396,Observed,StomachCancer,All,Both
1.53425,2833,6,2,0.34866,0.01453,0.35873,0.33887,Observed,StomachCancer,All,Both
1.53699,2825,2,1,0.34841,0.01454,0.35848,0.33862,Observed,StomachCancer,All,Both
1.53973,2822,3,0,0.34804,0.01455,0.35811,0.33825,Observed,StomachCancer,All,Both
1.54247,2819,2,0,0.34779,0.01456,0.35786,0.33801,Observed,StomachCancer,All,Both
1.54521,2817,4,1,0.3473,0.01458,0.35736,0.33751,Observed,StomachCancer,All,Both
1.54795,2812,5,1,0.34668,0.0146,0.35674,0.3369,Observed,StomachCancer,All,Both
1.55068,2806,4,1,0.34619,0.01462,0.35625,0.33641,Observed,StomachCancer,All,Both
1.55342,2801,5,1,0.34557,0.01464,0.35563,0.33579,Observed,StomachCancer,All,Both
1.55616,2795,2,1,0.34532,0.01465,0.35538,0.33555,Observed,StomachCancer,All,Both
1.5589,2792,4,0,0.34483,0.01467,0.35488,0.33505,Observed,StomachCancer,All,Both
1.56438,2788,3,0,0.34445,0.01468,0.35451,0.33469,Observed,StomachCancer,All,Both
1.56712,2785,2,1,0.34421,0.01469,0.35426,0.33444,Observed,StomachCancer,All,Both
1.56986,2782,7,0,0.34334,0.01472,0.35339,0.33358,Observed,StomachCancer,All,Both
1.5726,2775,2,1,0.34309,0.01473,0.35314,0.33333,Observed,StomachCancer,All,Both
1.57534,2772,4,1,0.3426,0.01474,0.35264,0.33284,Observed,StomachCancer,All,Both
1.57808,2767,7,0,0.34173,0.01478,0.35177,0.33198,Observed,StomachCancer,All,Both
1.58082,2760,3,0,0.34136,0.01479,0.3514,0.33161,Observed,StomachCancer,All,Both
1.58356,2757,2,0,0.34111,0.0148,0.35115,0.33136,Observed,StomachCancer,All,Both
1.5863,2755,4,0,0.34062,0.01482,0.35065,0.33087,Observed,StomachCancer,All,Both
1.58904,2751,3,2,0.34025,0.01483,0.35028,0.3305,Observed,StomachCancer,All,Both
1.59178,2746,2,1,0.34,0.01484,0.35003,0.33025,Observed,StomachCancer,All,Both
1.59452,2743,1,0,0.33987,0.01484,0.34991,0.33013,Observed,StomachCancer,All,Both
1.59726,2742,5,0,0.33925,0.01487,0.34928,0.32951,Observed,StomachCancer,All,Both
1.6,2737,7,0,0.33839,0.0149,0.34841,0.32865,Observed,StomachCancer,All,Both
1.60274,2730,2,0,0.33814,0.01491,0.34816,0.3284,Observed,StomachCancer,All,Both
1.60548,2728,0,1,0.33814,0.01491,0.34816,0.3284,Observed,StomachCancer,All,Both
1.60822,2727,2,3,0.33789,0.01491,0.34791,0.32816,Observed,StomachCancer,All,Both
1.61096,2722,3,1,0.33752,0.01493,0.34754,0.32779,Observed,StomachCancer,All,Both
1.6137,2718,2,0,0.33727,0.01494,0.34729,0.32754,Observed,StomachCancer,All,Both
1.61644,2716,3,0,0.3369,0.01495,0.34692,0.32717,Observed,StomachCancer,All,Both
1.61918,2713,2,1,0.33665,0.01496,0.34667,0.32692,Observed,StomachCancer,All,Both
1.62192,2710,2,0,0.3364,0.01497,0.34642,0.32667,Observed,StomachCancer,All,Both
1.62466,2708,2,1,0.33615,0.01498,0.34617,0.32643,Observed,StomachCancer,All,Both
1.6274,2705,1,0,0.33603,0.01498,0.34604,0.3263,Observed,StomachCancer,All,Both
1.63014,2704,1,1,0.3359,0.01499,0.34592,0.32618,Observed,StomachCancer,All,Both
1.63288,2702,3,2,0.33553,0.015,0.34554,0.32581,Observed,StomachCancer,All,Both
1.63562,2697,3,0,0.33516,0.01502,0.34517,0.32544,Observed,StomachCancer,All,Both
1.63836,2694,1,0,0.33503,0.01502,0.34504,0.32531,Observed,StomachCancer,All,Both
1.6411,2693,1,2,0.33491,0.01502,0.34492,0.32519,Observed,StomachCancer,All,Both
1.64384,2690,1,2,0.33478,0.01503,0.34479,0.32507,Observed,StomachCancer,All,Both
1.64658,2687,4,0,0.33429,0.01505,0.34429,0.32457,Observed,StomachCancer,All,Both
1.64932,2683,4,0,0.33379,0.01507,0.34379,0.32408,Observed,StomachCancer,All,Both
1.65205,2679,7,1,0.33292,0.0151,0.34291,0.32321,Observed,StomachCancer,All,Both
1.65479,2671,3,1,0.33254,0.01511,0.34254,0.32284,Observed,StomachCancer,All,Both
1.65753,2667,3,0,0.33217,0.01513,0.34216,0.32246,Observed,StomachCancer,All,Both
1.66027,2664,0,1,0.33217,0.01513,0.34216,0.32246,Observed,StomachCancer,All,Both
1.66301,2663,2,1,0.33192,0.01514,0.34191,0.32222,Observed,StomachCancer,All,Both
1.66575,2660,2,2,0.33167,0.01514,0.34166,0.32197,Observed,StomachCancer,All,Both
1.66849,2656,4,3,0.33117,0.01516,0.34116,0.32147,Observed,StomachCancer,All,Both
1.67123,2649,1,0,0.33104,0.01517,0.34103,0.32135,Observed,StomachCancer,All,Both
1.67397,2648,4,2,0.33054,0.01519,0.34053,0.32085,Observed,StomachCancer,All,Both
1.67671,2642,4,0,0.33004,0.01521,0.34003,0.32035,Observed,StomachCancer,All,Both
1.67945,2638,1,1,0.32992,0.01521,0.3399,0.32023,Observed,StomachCancer,All,Both
1.68219,2636,1,4,0.32979,0.01522,0.33978,0.3201,Observed,StomachCancer,All,Both
1.68493,2631,3,1,0.32942,0.01523,0.3394,0.31973,Observed,StomachCancer,All,Both
1.68767,2627,2,2,0.32917,0.01524,0.33915,0.31948,Observed,StomachCancer,All,Both
1.69041,2623,2,4,0.32892,0.01525,0.33889,0.31923,Observed,StomachCancer,All,Both
1.69315,2617,0,1,0.32892,0.01525,0.33889,0.31923,Observed,StomachCancer,All,Both
1.69589,2616,2,0,0.32866,0.01526,0.33864,0.31898,Observed,StomachCancer,All,Both
1.69863,2614,3,4,0.32829,0.01527,0.33826,0.31861,Observed,StomachCancer,All,Both
1.70137,2607,2,3,0.32803,0.01528,0.33801,0.31835,Observed,StomachCancer,All,Both
1.70411,2602,2,0,0.32778,0.01529,0.33776,0.3181,Observed,StomachCancer,All,Both
1.70685,2600,5,2,0.32715,0.01532,0.33712,0.31748,Observed,StomachCancer,All,Both
1.70959,2593,4,0,0.32665,0.01534,0.33661,0.31698,Observed,StomachCancer,All,Both
1.71233,2589,1,0,0.32652,0.01534,0.33649,0.31685,Observed,StomachCancer,All,Both
1.71507,2588,5,0,0.32589,0.01536,0.33585,0.31622,Observed,StomachCancer,All,Both
1.71781,2583,4,0,0.32539,0.01538,0.33535,0.31572,Observed,StomachCancer,All,Both
1.72055,2579,3,1,0.32501,0.0154,0.33497,0.31534,Observed,StomachCancer,All,Both
1.72329,2575,3,1,0.32463,0.01541,0.33459,0.31497,Observed,StomachCancer,All,Both
1.72603,2571,2,1,0.32438,0.01542,0.33433,0.31472,Observed,StomachCancer,All,Both
1.72877,2568,1,1,0.32425,0.01543,0.3342,0.31459,Observed,StomachCancer,All,Both
1.73151,2566,2,0,0.324,0.01544,0.33395,0.31434,Observed,StomachCancer,All,Both
1.73425,2564,4,0,0.32349,0.01546,0.33344,0.31384,Observed,StomachCancer,All,Both
1.73699,2560,1,2,0.32337,0.01546,0.33332,0.31371,Observed,StomachCancer,All,Both
1.73973,2557,0,3,0.32337,0.01546,0.33332,0.31371,Observed,StomachCancer,All,Both
1.74521,2554,2,0,0.32311,0.01547,0.33306,0.31346,Observed,StomachCancer,All,Both
1.74795,2552,1,2,0.32299,0.01548,0.33293,0.31333,Observed,StomachCancer,All,Both
1.75068,2549,1,0,0.32286,0.01548,0.33281,0.31321,Observed,StomachCancer,All,Both
1.75342,2548,4,1,0.32235,0.0155,0.3323,0.3127,Observed,StomachCancer,All,Both
1.75616,2543,2,0,0.3221,0.01551,0.33204,0.31245,Observed,StomachCancer,All,Both
1.7589,2541,4,0,0.32159,0.01553,0.33153,0.31195,Observed,StomachCancer,All,Both
1.76164,2537,8,1,0.32058,0.01557,0.33051,0.31094,Observed,StomachCancer,All,Both
1.76438,2528,1,0,0.32045,0.01558,0.33039,0.31081,Observed,StomachCancer,All,Both
1.76712,2527,2,1,0.3202,0.01559,0.33013,0.31056,Observed,StomachCancer,All,Both
1.76986,2524,4,0,0.31969,0.01561,0.32962,0.31006,Observed,StomachCancer,All,Both
1.7726,2520,1,0,0.31956,0.01561,0.32949,0.30993,Observed,StomachCancer,All,Both
1.77534,2519,3,1,0.31918,0.01563,0.32911,0.30955,Observed,StomachCancer,All,Both
1.77808,2515,0,3,0.31918,0.01563,0.32911,0.30955,Observed,StomachCancer,All,Both
1.78082,2512,4,1,0.31867,0.01565,0.3286,0.30905,Observed,StomachCancer,All,Both
1.78356,2507,1,0,0.31855,0.01565,0.32847,0.30892,Observed,StomachCancer,All,Both
1.7863,2506,2,1,0.31829,0.01566,0.32822,0.30867,Observed,StomachCancer,All,Both
1.78904,2503,2,0,0.31804,0.01567,0.32796,0.30842,Observed,StomachCancer,All,Both
1.79178,2501,2,0,0.31778,0.01568,0.3277,0.30816,Observed,StomachCancer,All,Both
1.79452,2499,4,3,0.31727,0.0157,0.32719,0.30766,Observed,StomachCancer,All,Both
1.79726,2492,4,2,0.31677,0.01573,0.32668,0.30715,Observed,StomachCancer,All,Both
1.8,2486,4,2,0.31626,0.01575,0.32617,0.30665,Observed,StomachCancer,All,Both
1.80274,2480,3,1,0.31587,0.01576,0.32578,0.30626,Observed,StomachCancer,All,Both
1.80548,2476,3,0,0.31549,0.01578,0.3254,0.30588,Observed,StomachCancer,All,Both
1.80822,2473,1,0,0.31536,0.01578,0.32527,0.30576,Observed,StomachCancer,All,Both
1.81096,2472,1,1,0.31524,0.01579,0.32514,0.30563,Observed,StomachCancer,All,Both
1.8137,2470,3,3,0.31485,0.0158,0.32476,0.30525,Observed,StomachCancer,All,Both
1.81644,2464,2,0,0.3146,0.01581,0.3245,0.305,Observed,StomachCancer,All,Both
1.81918,2462,5,0,0.31396,0.01584,0.32386,0.30436,Observed,StomachCancer,All,Both
1.82192,2457,2,0,0.3137,0.01585,0.3236,0.30411,Observed,StomachCancer,All,Both
1.82466,2455,2,1,0.31345,0.01586,0.32334,0.30385,Observed,StomachCancer,All,Both
1.8274,2452,2,0,0.31319,0.01587,0.32309,0.3036,Observed,StomachCancer,All,Both
1.83288,2450,1,1,0.31306,0.01588,0.32296,0.30347,Observed,StomachCancer,All,Both
1.83562,2448,2,0,0.31281,0.01589,0.3227,0.30322,Observed,StomachCancer,All,Both
1.83836,2446,1,1,0.31268,0.01589,0.32257,0.30309,Observed,StomachCancer,All,Both
1.8411,2444,3,0,0.3123,0.01591,0.32219,0.30271,Observed,StomachCancer,All,Both
1.84658,2441,3,0,0.31191,0.01592,0.3218,0.30233,Observed,StomachCancer,All,Both
1.84932,2438,1,1,0.31178,0.01593,0.32167,0.3022,Observed,StomachCancer,All,Both
1.85205,2436,3,0,0.3114,0.01594,0.32129,0.30182,Observed,StomachCancer,All,Both
1.85479,2433,3,1,0.31102,0.01596,0.3209,0.30144,Observed,StomachCancer,All,Both
1.85753,2429,2,2,0.31076,0.01597,0.32064,0.30118,Observed,StomachCancer,All,Both
1.86027,2425,2,0,0.3105,0.01598,0.32038,0.30093,Observed,StomachCancer,All,Both
1.86301,2423,3,0,0.31012,0.016,0.32,0.30055,Observed,StomachCancer,All,Both
1.86575,2420,2,1,0.30986,0.01601,0.31974,0.30029,Observed,StomachCancer,All,Both
1.86849,2417,4,0,0.30935,0.01603,0.31922,0.29978,Observed,StomachCancer,All,Both
1.87123,2413,0,1,0.30935,0.01603,0.31922,0.29978,Observed,StomachCancer,All,Both
1.87397,2412,3,2,0.30897,0.01605,0.31884,0.2994,Observed,StomachCancer,All,Both
1.87671,2407,1,1,0.30884,0.01605,0.31871,0.29927,Observed,StomachCancer,All,Both
1.87945,2405,2,0,0.30858,0.01606,0.31845,0.29902,Observed,StomachCancer,All,Both
1.88219,2403,0,1,0.30858,0.01606,0.31845,0.29902,Observed,StomachCancer,All,Both
1.88493,2402,6,1,0.30781,0.01609,0.31767,0.29825,Observed,StomachCancer,All,Both
1.88767,2395,4,0,0.3073,0.01612,0.31716,0.29774,Observed,StomachCancer,All,Both
1.89041,2391,0,2,0.3073,0.01612,0.31716,0.29774,Observed,StomachCancer,All,Both
1.89315,2389,1,0,0.30717,0.01612,0.31703,0.29761,Observed,StomachCancer,All,Both
1.89589,2388,2,1,0.30691,0.01613,0.31677,0.29736,Observed,StomachCancer,All,Both
1.89863,2385,1,1,0.30678,0.01614,0.31664,0.29723,Observed,StomachCancer,All,Both
1.90137,2383,2,1,0.30652,0.01615,0.31638,0.29697,Observed,StomachCancer,All,Both
1.90411,2380,4,0,0.30601,0.01617,0.31586,0.29646,Observed,StomachCancer,All,Both
1.90685,2376,3,1,0.30562,0.01619,0.31547,0.29608,Observed,StomachCancer,All,Both
1.91507,2372,0,2,0.30562,0.01619,0.31547,0.29608,Observed,StomachCancer,All,Both
1.91781,2370,2,0,0.30536,0.0162,0.31521,0.29582,Observed,StomachCancer,All,Both
1.92329,2368,3,0,0.30498,0.01621,0.31483,0.29544,Observed,StomachCancer,All,Both
1.92603,2365,4,0,0.30446,0.01624,0.31431,0.29492,Observed,StomachCancer,All,Both
1.92877,2361,0,1,0.30446,0.01624,0.31431,0.29492,Observed,StomachCancer,All,Both
1.93151,2360,0,1,0.30446,0.01624,0.31431,0.29492,Observed,StomachCancer,All,Both
1.93425,2359,5,3,0.30382,0.01626,0.31366,0.29428,Observed,StomachCancer,All,Both
1.93699,2351,2,2,0.30356,0.01628,0.3134,0.29403,Observed,StomachCancer,All,Both
1.93973,2347,2,1,0.3033,0.01629,0.31314,0.29377,Observed,StomachCancer,All,Both
1.94247,2344,3,1,0.30291,0.0163,0.31275,0.29338,Observed,StomachCancer,All,Both
1.94521,2340,4,1,0.30239,0.01633,0.31223,0.29287,Observed,StomachCancer,All,Both
1.94795,2335,2,2,0.30213,0.01634,0.31197,0.29261,Observed,StomachCancer,All,Both
1.95068,2331,1,2,0.302,0.01634,0.31183,0.29248,Observed,StomachCancer,All,Both
1.95342,2328,3,1,0.30162,0.01636,0.31144,0.2921,Observed,StomachCancer,All,Both
1.95616,2324,1,2,0.30149,0.01637,0.31131,0.29197,Observed,StomachCancer,All,Both
1.9589,2321,3,0,0.3011,0.01638,0.31092,0.29158,Observed,StomachCancer,All,Both
1.96164,2318,4,0,0.30058,0.01641,0.3104,0.29107,Observed,StomachCancer,All,Both
1.96712,2314,1,1,0.30045,0.01641,0.31027,0.29094,Observed,StomachCancer,All,Both
1.96986,2312,1,1,0.30032,0.01642,0.31014,0.29081,Observed,StomachCancer,All,Both
1.9726,2310,4,1,0.2998,0.01644,0.30961,0.29029,Observed,StomachCancer,All,Both
1.97534,2305,6,0,0.29902,0.01647,0.30883,0.28952,Observed,StomachCancer,All,Both
1.97808,2299,7,3,0.29811,0.01651,0.30791,0.28861,Observed,StomachCancer,All,Both
1.98082,2289,2,0,0.29785,0.01653,0.30765,0.28835,Observed,StomachCancer,All,Both
1.9863,2287,0,1,0.29785,0.01653,0.30765,0.28835,Observed,StomachCancer,All,Both
1.98904,2286,1,0,0.29771,0.01653,0.30752,0.28822,Observed,StomachCancer,All,Both
1.99178,2285,7,1,0.2968,0.01657,0.3066,0.28732,Observed,StomachCancer,All,Both
1.99452,2277,2,1,0.29654,0.01658,0.30634,0.28706,Observed,StomachCancer,All,Both
1.99726,2274,2,0,0.29628,0.0166,0.30608,0.2868,Observed,StomachCancer,All,Both
2,2272,1,1,0.29615,0.0166,0.30595,0.28667,Observed,StomachCancer,All,Both
2.00274,2270,3,0,0.29576,0.01662,0.30555,0.28628,Observed,StomachCancer,All,Both
2.00548,2267,3,1,0.29537,0.01664,0.30516,0.28589,Observed,StomachCancer,All,Both
2.01096,2263,0,1,0.29537,0.01664,0.30516,0.28589,Observed,StomachCancer,All,Both
2.0137,2262,3,1,0.29498,0.01665,0.30476,0.2855,Observed,StomachCancer,All,Both
2.01644,2258,4,1,0.29445,0.01668,0.30424,0.28498,Observed,StomachCancer,All,Both
2.01918,2253,2,1,0.29419,0.01669,0.30397,0.28472,Observed,StomachCancer,All,Both
2.02192,2250,4,0,0.29367,0.01671,0.30345,0.28421,Observed,StomachCancer,All,Both
2.02466,2246,3,5,0.29328,0.01673,0.30305,0.28382,Observed,StomachCancer,All,Both
2.0274,2238,1,1,0.29315,0.01674,0.30292,0.28369,Observed,StomachCancer,All,Both
2.03014,2236,1,3,0.29301,0.01674,0.30279,0.28356,Observed,StomachCancer,All,Both
2.03288,2232,2,0,0.29275,0.01675,0.30253,0.28329,Observed,StomachCancer,All,Both
2.03562,2230,0,1,0.29275,0.01675,0.30253,0.28329,Observed,StomachCancer,All,Both
2.03836,2229,1,0,0.29262,0.01676,0.30239,0.28316,Observed,StomachCancer,All,Both
2.0411,2228,3,0,0.29223,0.01678,0.302,0.28277,Observed,StomachCancer,All,Both
2.04658,2225,3,0,0.29183,0.0168,0.3016,0.28238,Observed,StomachCancer,All,Both
2.04932,2222,1,0,0.2917,0.0168,0.30147,0.28225,Observed,StomachCancer,All,Both
2.05205,2221,3,1,0.29131,0.01682,0.30107,0.28186,Observed,StomachCancer,All,Both
2.05479,2217,3,0,0.29091,0.01684,0.30068,0.28147,Observed,StomachCancer,All,Both
2.05753,2214,3,0,0.29052,0.01686,0.30028,0.28108,Observed,StomachCancer,All,Both
2.06027,2211,4,0,0.28999,0.01688,0.29975,0.28056,Observed,StomachCancer,All,Both
2.06301,2207,0,1,0.28999,0.01688,0.29975,0.28056,Observed,StomachCancer,All,Both
2.06575,2206,3,0,0.2896,0.0169,0.29935,0.28016,Observed,StomachCancer,All,Both
2.06849,2203,1,1,0.28947,0.01691,0.29922,0.28003,Observed,StomachCancer,All,Both
2.07123,2201,2,2,0.2892,0.01692,0.29896,0.27977,Observed,StomachCancer,All,Both
2.07397,2197,3,0,0.28881,0.01694,0.29856,0.27938,Observed,StomachCancer,All,Both
2.07671,2194,2,0,0.28855,0.01695,0.29829,0.27912,Observed,StomachCancer,All,Both
2.07945,2192,1,0,0.28841,0.01696,0.29816,0.27899,Observed,StomachCancer,All,Both
2.08219,2191,2,0,0.28815,0.01697,0.2979,0.27873,Observed,StomachCancer,All,Both
2.08493,2189,3,1,0.28776,0.01699,0.2975,0.27833,Observed,StomachCancer,All,Both
2.08767,2185,0,2,0.28776,0.01699,0.2975,0.27833,Observed,StomachCancer,All,Both
2.09041,2183,4,2,0.28723,0.01701,0.29697,0.27781,Observed,StomachCancer,All,Both
2.09315,2177,2,0,0.28697,0.01702,0.2967,0.27755,Observed,StomachCancer,All,Both
2.09589,2175,4,0,0.28644,0.01705,0.29617,0.27703,Observed,StomachCancer,All,Both
2.10137,2171,1,0,0.28631,0.01705,0.29604,0.27689,Observed,StomachCancer,All,Both
2.10685,2170,4,0,0.28578,0.01708,0.29551,0.27637,Observed,StomachCancer,All,Both
2.10959,2166,2,0,0.28551,0.01709,0.29524,0.27611,Observed,StomachCancer,All,Both
2.11507,2164,0,1,0.28551,0.01709,0.29524,0.27611,Observed,StomachCancer,All,Both
2.11781,2163,2,1,0.28525,0.0171,0.29497,0.27585,Observed,StomachCancer,All,Both
2.12055,2160,1,1,0.28512,0.01711,0.29484,0.27572,Observed,StomachCancer,All,Both
2.12329,2158,1,0,0.28499,0.01712,0.29471,0.27558,Observed,StomachCancer,All,Both
2.12603,2157,3,1,0.28459,0.01714,0.29431,0.27519,Observed,StomachCancer,All,Both
2.12877,2153,1,1,0.28446,0.01714,0.29418,0.27506,Observed,StomachCancer,All,Both
2.13151,2151,0,2,0.28446,0.01714,0.29418,0.27506,Observed,StomachCancer,All,Both
2.13425,2149,1,0,0.28433,0.01715,0.29404,0.27493,Observed,StomachCancer,All,Both
2.13699,2148,3,0,0.28393,0.01717,0.29364,0.27453,Observed,StomachCancer,All,Both
2.13973,2145,1,1,0.2838,0.01717,0.29351,0.2744,Observed,StomachCancer,All,Both
2.14247,2143,2,2,0.28353,0.01719,0.29324,0.27414,Observed,StomachCancer,All,Both
2.14521,2139,0,1,0.28353,0.01719,0.29324,0.27414,Observed,StomachCancer,All,Both
2.15068,2138,1,1,0.2834,0.01719,0.29311,0.27401,Observed,StomachCancer,All,Both
2.15342,2136,4,0,0.28287,0.01722,0.29258,0.27348,Observed,StomachCancer,All,Both
2.15616,2132,2,1,0.2826,0.01723,0.29231,0.27322,Observed,StomachCancer,All,Both
2.1589,2129,0,2,0.2826,0.01723,0.29231,0.27322,Observed,StomachCancer,All,Both
2.16164,2127,0,2,0.2826,0.01723,0.29231,0.27322,Observed,StomachCancer,All,Both
2.16438,2125,2,2,0.28234,0.01724,0.29204,0.27295,Observed,StomachCancer,All,Both
2.16712,2121,1,0,0.2822,0.01725,0.29191,0.27282,Observed,StomachCancer,All,Both
2.16986,2120,2,1,0.28194,0.01726,0.29164,0.27256,Observed,StomachCancer,All,Both
2.1726,2117,1,0,0.2818,0.01727,0.29151,0.27242,Observed,StomachCancer,All,Both
2.17534,2116,3,1,0.2814,0.01729,0.2911,0.27203,Observed,StomachCancer,All,Both
2.18082,2112,2,1,0.28114,0.0173,0.29083,0.27176,Observed,StomachCancer,All,Both
2.18356,2109,1,1,0.281,0.01731,0.2907,0.27163,Observed,StomachCancer,All,Both
2.1863,2107,0,2,0.281,0.01731,0.2907,0.27163,Observed,StomachCancer,All,Both
2.19178,2105,0,1,0.281,0.01731,0.2907,0.27163,Observed,StomachCancer,All,Both
2.19452,2104,3,0,0.2806,0.01733,0.2903,0.27123,Observed,StomachCancer,All,Both
