Cancer,Method,Stratification,Adjustment,Sex,Age,Database,rate,shape,scale,meanlog,sdlog,mu,sigma,Q,gamma0,gamma1,gamma2,SplineLowerB,SplineInternal1,SplineUpperB,gamma3,gamma4,SplineInternal2,SplineInternal3,sexMale,age_gr18 to 39,age_gr40 to 49,age_gr50 to 59,age_gr60 to 69,age_gr80 +
Head_and_neck,Spline (3 knots),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.7948025856682001,1.4083151446173472,-0.058552272522256414,-5.8998973535824915,-0.47494733610108886,2.887170291635562,0.18087893819074183,-0.13047917967674913,0.4404619501452605,1.294914168852849,NA,NA,NA,NA,NA,NA
Head_and_neck,Gompertz,Age,None,Both,70 to 79,CPRD_GOLD,-1.5662843834204196,-0.10130096373949161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,WeibullPH,Age,None,Both,70 to 79,CPRD_GOLD,NA,-0.2828218465661397,-1.474017440567045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Exponential,Age,None,Both,70 to 79,CPRD_GOLD,-1.8759285684961131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Log-logistic,Age,None,Both,70 to 79,CPRD_GOLD,NA,-0.08038531111026591,1.4046174046412583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Log-normal,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,1.393117628661447,0.6399422874866717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Generalised Gamma,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,1.6831266754964653,0.4943504086565655,0.4757877158000825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Spline (1 knot),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.860903346137491,1.0787910687033515,0.009164363983131484,-5.8998973535824915,0.29858136290981663,2.8741062466184397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Spline (3 knots),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.3744405788859573,1.2952598186759594,-0.03985803545292681,-5.8998973535824915,-0.7237476210086623,2.8741062466184397,0.17261072853271758,-0.17188666022492816,0.29858136290981663,1.3525108313705092,NA,NA,NA,NA,NA,NA
Head_and_neck,Gompertz,Age,None,Both,80 +,CPRD_GOLD,-0.9238984629151931,-0.1561099509684804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,WeibullPH,Age,None,Both,80 +,CPRD_GOLD,NA,-0.2978044713036724,-0.945417116919205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Exponential,Age,None,Both,80 +,CPRD_GOLD,-1.285979410067132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Log-logistic,Age,None,Both,80 +,CPRD_GOLD,NA,-0.023800103873338,0.6466157138929111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Log-normal,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,0.6181823426337466,0.5723817134315262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Generalised Gamma,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,0.9005848167706695,0.47787214089728747,0.40978956285727425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Spline (1 knot),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,-0.17672394532236868,1.1100399436491952,0.010664759298578293,-5.8998973535824915,-0.02216157180285245,2.656131861618944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Head_and_neck,Spline (3 knots),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.3239963877311778,1.3006535148950866,-0.016692386891207407,-5.8998973535824915,-1.087712998210074,2.656131861618944,0.10438607675989661,-0.1014749700962386,-0.02216157180285245,0.9768797963743752,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,18 to 39,CPRD_GOLD,0.41644242966896416,-1.3420070580514107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.7116514689880007,-0.5121285312326125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,18 to 39,CPRD_GOLD,-0.9983630022477308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.3761466215193078,-0.012851977457058484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,0.0860223973845574,0.8831408475695688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,-1.6399031022643447,0.7538094054956986,-1.7310093701401856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.3589172981254432,1.2711951713407406,0.057056037853270715,-4.108137884354437,-1.4382349815487103,0.8275343712683639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.3343604496475605,1.2451322498502626,0.07761209831695298,-4.108137884354437,-2.288994514804217,0.8275343712683639,-0.0963569026274874,0.10102257014790345,-1.4382349815487103,-0.5223147821220955,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,40 to 49,CPRD_GOLD,-0.36203062757810933,-0.5435093359725539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,40 to 49,CPRD_GOLD,NA,-0.5922887692637665,-0.7941079134016001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,40 to 49,CPRD_GOLD,-1.429547511304496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,40 to 49,CPRD_GOLD,NA,-0.269147279338407,0.5307640730742299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,0.5869662382691598,0.7827954589082456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,-0.48644788481116186,0.7705921239732424,-1.1413901283907162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.36426053196322056,1.204401009417354,0.038243916875057474,-3.953987204527178,-0.4618180446592962,1.7775030769323157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,3.1178842241261067,2.1832500699232864,0.3311519923357995,-3.953987204527178,-1.7491365261121272,1.7775030769323157,-0.4980487669416587,0.3241544274469986,-0.4618180446592962,0.37203179889160864,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,50 to 59,CPRD_GOLD,-0.09708292082005715,-0.4853069521600283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,50 to 59,CPRD_GOLD,NA,-0.49267893764490417,-0.4575335936159379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,50 to 59,CPRD_GOLD,-0.8411920906855598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,50 to 59,CPRD_GOLD,NA,-0.15045261341413652,-0.057050756580669396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,-0.04842101990407742,0.6904550733878314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,-0.1779694802015933,0.7084485917636096,-0.15328314760724085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.8947542246773231,1.1490558338974985,0.01594238409614293,-5.8998973535824915,-0.6904112007410704,2.3683215264850146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.1656281492257716,1.4754297430016943,0.08721717588947113,-5.8998973535824915,-1.9486536350010641,2.3683215264850146,-0.16640426710270972,0.11619515017881582,-0.6904112007410704,0.16155956534552543,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,60 to 69,CPRD_GOLD,-0.0672075103813761,-0.42443400168202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,60 to 69,CPRD_GOLD,NA,-0.43376754173944193,-0.3803659208530131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,60 to 69,CPRD_GOLD,-0.7009902355517597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,60 to 69,CPRD_GOLD,NA,-0.08326326536540116,-0.17355871282668245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,-0.18299536122368212,0.6276781414547083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,-0.13463399961704905,0.6194862955636725,0.06012403019764859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.821775243027213,1.128385535709778,0.014511192007086558,-5.8998973535824915,-0.6581503385228492,2.322656284814466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.24878380467034,1.513604317033243,0.08066204336709999,-5.8998973535824915,-1.901738737684119,2.322656284814466,-0.12934580520826128,0.08184432488521391,-0.6581503385228492,0.2873390199090503,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,70 to 79,CPRD_GOLD,0.15020832494197875,-0.40102811084410334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,70 to 79,CPRD_GOLD,NA,-0.36306259229796306,-0.16472619418364634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,70 to 79,CPRD_GOLD,-0.3905350914753514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,70 to 79,CPRD_GOLD,NA,0.04630054323596504,-0.502538311137696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,-0.5017758542584256,0.49834373406322385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,-0.47111548031408357,0.49456606485985116,0.04070231864648746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.422223192343523,1.3259229156683359,0.018357402493579547,-5.8998973535824915,-0.8760168327362151,2.291288651060297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.235554892320833,1.566241818774516,0.02735929760231792,-5.8998973535824915,-1.8568460857479414,2.291288651060297,0.001968404545762221,-0.010281786649151666,-0.8760168327362151,0.15980517218086382,NA,NA,NA,NA,NA,NA
Liver,Gompertz,Age,None,Both,80 +,CPRD_GOLD,0.4595761868636744,-0.44997069482592333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,WeibullPH,Age,None,Both,80 +,CPRD_GOLD,NA,-0.29529538181357756,0.1363689786593898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Exponential,Age,None,Both,80 +,CPRD_GOLD,0.06533177033971445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-logistic,Age,None,Both,80 +,CPRD_GOLD,NA,0.09692805082437267,-0.8764999549159657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Log-normal,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,-0.8826034289674043,0.4408494143343906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Generalised Gamma,Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,-0.7943633897018934,0.4284865491763234,0.12347921559163777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (1 knot),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.6905288234448739,1.3058905197005917,0.0179966865535984,-5.8998973535824915,-1.2459370034249682,1.9360772281390743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liver,Spline (3 knots),Age,None,Both,80 +,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.7214265750538376,1.6121308166432258,-0.0012712749638580496,-5.8998973535824915,-2.186325286878184,1.9360772281390743,0.08499379510491462,-0.0753236148876673,-1.2459370034249682,-0.21631758624380987,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,18 to 39,CPRD_GOLD,-0.45309940351522815,-0.5803072246344511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.5156767809532992,-0.956227193093184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Exponential,Age,None,Both,18 to 39,CPRD_GOLD,-1.5099202635462377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,18 to 39,CPRD_GOLD,NA,-0.17519966834404915,0.7260147714391056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,0.8140653993747731,0.6887736936820068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,-0.4482351221845335,0.6256181800629373,-1.5330884900552948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.48017488155599974,1.6758044621187813,0.06924242159230878,-3.1918471524802814,-0.434130201004009,2.2762129886548497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (3 knots),Age,None,Both,18 to 39,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,0.6840846686642679,1.7195797640113168,0.11781576267149035,-3.1918471524802814,-1.3781087765334512,2.2762129886548497,-0.14376780546000653,0.12316655432811265,-0.434130201004009,0.3546623803984623,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,40 to 49,CPRD_GOLD,-0.08283879955417296,-0.4679019895067555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,40 to 49,CPRD_GOLD,NA,-0.38971923425271887,-0.4961398461620187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Exponential,Age,None,Both,40 to 49,CPRD_GOLD,-0.8412420513042971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,40 to 49,CPRD_GOLD,NA,0.06793069155281348,-0.04310629138432585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,0.00915858009471785,0.49718986022332007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,-0.2046673403007299,0.5180721957439979,-0.29502042735147715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,40 to 49,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.2846102056809094,1.947012866978584,0.03405298478610548,-5.8998973535824915,-0.497219971710212,2.5822902286349305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,50 to 59,CPRD_GOLD,-0.034991199116933144,-0.42220920804977136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,50 to 59,CPRD_GOLD,NA,-0.4036307972862626,-0.39691759310018176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Exponential,Age,None,Both,50 to 59,CPRD_GOLD,-0.7422564849009877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,50 to 59,CPRD_GOLD,NA,0.0453653865870036,-0.18052537037188332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,-0.1489279538568655,0.5179943174778515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,-0.2698887008934363,0.5307377143577044,-0.16092750814570633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.7323037723952042,1.609638030070306,0.02396506214619321,-5.8998973535824915,-0.5575631016176805,2.87209308294975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (3 knots),Age,None,Both,50 to 59,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.2442791306792105,1.4077240775284754,0.040375746288203444,-5.8998973535824915,-1.527304805563755,2.87209308294975,-0.12100630334747838,0.11344261945599912,-0.5575631016176805,0.19141252849520654,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,60 to 69,CPRD_GOLD,-0.019977225009996834,-0.38998667371275375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,60 to 69,CPRD_GOLD,NA,-0.372356134656599,-0.3390590033748753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Exponential,Age,None,Both,60 to 69,CPRD_GOLD,-0.6313037627978176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,60 to 69,CPRD_GOLD,NA,0.053740189770855325,-0.25011855332767285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,-0.23636410065228158,0.4992777715540585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,-0.2985621767340052,0.506349407229101,-0.08367244511919486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.48829168470544,1.4783455266570908,0.021042566596823006,-5.8998973535824915,-0.5720211847929104,2.7322303759258455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (3 knots),Age,None,Both,60 to 69,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,2.223105284812249,1.662106738337953,0.08333617485663847,-5.8998973535824915,-1.6094379124341003,2.7322303759258455,-0.1666796938771723,0.11926076187804201,-0.5720211847929104,0.19141252849520654,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,70 to 79,CPRD_GOLD,0.14129997261112376,-0.4026995964084115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,70 to 79,CPRD_GOLD,NA,-0.3643678026538217,-0.17765145272031913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Exponential,Age,None,Both,70 to 79,CPRD_GOLD,-0.4083968070927296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-logistic,Age,None,Both,70 to 79,CPRD_GOLD,NA,0.05769045296285276,-0.47594176432436625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Log-normal,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,-0.4751885372839321,0.49627463954911205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Generalised Gamma,Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,-0.4405951748834003,0.4916590088155342,0.046389481662343024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (1 knot),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.421058938174159,1.3462122403839474,0.01726643464294213,-5.8998973535824915,-0.7759333741792326,2.8042732061638946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,Spline (3 knots),Age,None,Both,70 to 79,CPRD_GOLD,NA,NA,NA,NA,NA,NA,NA,NA,1.9204728006378455,1.4766966364554057,0.043351352898842205,-5.8998973535824915,-1.8055527913603908,2.8042732061638946,-0.06503324918128227,0.045994118380974065,-0.7759333741792326,0.08151685767198903,NA,NA,NA,NA,NA,NA
Lung,Gompertz,Age,None,Both,80 +,CPRD_GOLD,0.4633693405410748,-0.47096991044384945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lung,WeibullPH,Age,None,Both,80 +,CPRD_GOLD,NA,-0.3196586350819403,0.11093691122473716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
