"time","n.risk","n.event","n.censor","est","std.error","ucl","lcl","Method","Cancer","Age","Gender"
8.134,9437,2,8,0.43284,0.00548024132001452,0.43752,0.42822,"Observed","ColorectalCancer","All","Both"
8.134,2180,0,1,0.47133,0.0110953265706194,0.4817,0.46119,"Observed","HeadNeckCancer","All","Both"
8.134,118,0,1,0.11044,0.0594569995719242,0.12409,0.09829,"Observed","LiverCancer","All","Both"
8.134,1135,0,3,0.08757,0.0188863036712152,0.09087,0.08439,"Observed","LungCancer","All","Both"
8.134,17007,5,11,0.62056,0.00350984277037964,0.62484,0.6163,"Observed","ProstateCancer","All","Both"
8.137,25241,2,4,0.74409,0.00234585234277322,0.74752,0.74067,"Observed","BreastCancer","All","Both"
8.137,9427,0,1,0.43284,0.00548024132001452,0.43752,0.42822,"Observed","ColorectalCancer","All","Both"
8.137,1132,0,1,0.08757,0.0188863036712152,0.09087,0.08439,"Observed","LungCancer","All","Both"
8.137,16991,1,0,0.62052,0.0035103362162244,0.62481,0.61627,"Observed","ProstateCancer","All","Both"
8.14,25235,3,4,0.744,0.00234685636348727,0.74743,0.74058,"Observed","BreastCancer","All","Both"
8.14,9426,3,1,0.43271,0.00548332204476136,0.43738,0.42808,"Observed","ColorectalCancer","All","Both"
8.14,2179,0,1,0.47133,0.0110953265706194,0.4817,0.46119,"Observed","HeadNeckCancer","All","Both"
8.14,1131,2,0,0.08742,0.0189277246639616,0.09072,0.08423,"Observed","LungCancer","All","Both"
8.14,16990,3,2,0.62041,0.00351181648616366,0.6247,0.61616,"Observed","ProstateCancer","All","Both"
8.142,25228,1,20,0.74397,0.00234719110077572,0.7474,0.74055,"Observed","BreastCancer","All","Both"
8.142,9422,2,5,0.43261,0.00548537642531326,0.43729,0.42799,"Observed","ColorectalCancer","All","Both"
8.142,2178,0,3,0.47133,0.0110953265706194,0.4817,0.46119,"Observed","HeadNeckCancer","All","Both"
8.142,117,0,1,0.11044,0.0594569995719242,0.12409,0.09829,"Observed","LiverCancer","All","Both"
8.142,1129,3,1,0.08718,0.0189899614411213,0.09049,0.084,"Observed","LungCancer","All","Both"
8.142,154,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.142,16985,1,13,0.62038,0.00351231000319402,0.62466,0.61612,"Observed","ProstateCancer","All","Both"
8.145,25207,1,26,0.74394,0.00234752634819802,0.74737,0.74052,"Observed","BreastCancer","All","Both"
8.145,9415,1,7,0.43257,0.00548640474546001,0.43724,0.42794,"Observed","ColorectalCancer","All","Both"
8.145,2175,0,1,0.47133,0.0110953265706194,0.4817,0.46119,"Observed","HeadNeckCancer","All","Both"
8.145,1125,1,0,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.145,153,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.145,16971,3,10,0.62027,0.00351379275570634,0.62455,0.61601,"Observed","ProstateCancer","All","Both"
8.148,25180,4,11,0.74382,0.00234886989501283,0.74725,0.74041,"Observed","BreastCancer","All","Both"
8.148,9407,1,5,0.43252,0.00548743462227858,0.4372,0.42789,"Observed","ColorectalCancer","All","Both"
8.148,2174,0,1,0.47133,0.0110953265706194,0.4817,0.46119,"Observed","HeadNeckCancer","All","Both"
8.148,116,0,1,0.11044,0.0594569995719242,0.12409,0.09829,"Observed","LiverCancer","All","Both"
8.148,1124,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.148,152,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.148,16958,2,15,0.62019,0.00351478236705221,0.62448,0.61593,"Observed","ProstateCancer","All","Both"
8.151,25165,4,16,0.7437,0.00235021427467775,0.74714,0.74029,"Observed","BreastCancer","All","Both"
8.151,9401,2,3,0.43243,0.00548949664453508,0.43711,0.4278,"Observed","ColorectalCancer","All","Both"
8.151,2173,2,1,0.4709,0.0111144148570625,0.48127,0.46075,"Observed","HeadNeckCancer","All","Both"
8.151,1123,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.151,16941,0,11,0.62019,0.00351478236705221,0.62448,0.61593,"Observed","ProstateCancer","All","Both"
8.153,25145,1,17,0.74367,0.00235055074398172,0.74711,0.74026,"Observed","BreastCancer","All","Both"
8.153,9396,1,13,0.43238,0.0054905283527263,0.43706,0.42776,"Observed","ColorectalCancer","All","Both"
8.153,2170,1,3,0.47068,0.0111239686868142,0.48106,0.46053,"Observed","HeadNeckCancer","All","Both"
8.153,115,0,1,0.11044,0.0594569995719242,0.12409,0.09829,"Observed","LiverCancer","All","Both"
8.153,16930,1,14,0.62016,0.00351527867661226,0.62444,0.6159,"Observed","ProstateCancer","All","Both"
8.153,449,0,1,0.14108,0.0313462978114396,0.15002,0.13268,"Observed","StomachCancer","All","Both"
8.156,25127,1,1,0.74364,0.00235088764727432,0.74708,0.74023,"Observed","BreastCancer","All","Both"
8.156,9382,1,1,0.43234,0.00549156294775079,0.43702,0.42771,"Observed","ColorectalCancer","All","Both"
8.156,1122,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.156,151,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.156,16915,1,5,0.62012,0.00351577579658143,0.62441,0.61586,"Observed","ProstateCancer","All","Both"
8.159,25125,2,2,0.74359,0.00235156144311287,0.74702,0.74017,"Observed","BreastCancer","All","Both"
8.159,9380,3,1,0.4322,0.00549466754875653,0.43688,0.42757,"Observed","ColorectalCancer","All","Both"
8.159,2166,0,1,0.47068,0.0111239686868142,0.48106,0.46053,"Observed","HeadNeckCancer","All","Both"
8.159,16909,3,3,0.62001,0.00351726796947328,0.6243,0.61575,"Observed","ProstateCancer","All","Both"
8.162,25121,0,14,0.74359,0.00235156144311287,0.74702,0.74017,"Observed","BreastCancer","All","Both"
8.162,9376,2,12,0.43211,0.00549673785323374,0.43679,0.42748,"Observed","ColorectalCancer","All","Both"
8.162,2165,0,1,0.47068,0.0111239686868142,0.48106,0.46053,"Observed","HeadNeckCancer","All","Both"
8.162,1121,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.162,16903,3,8,0.6199,0.00351876056854215,0.62419,0.61564,"Observed","ProstateCancer","All","Both"
8.162,448,0,1,0.14108,0.0313462978114396,0.15002,0.13268,"Observed","StomachCancer","All","Both"
8.164,25107,1,13,0.74356,0.00235189873832868,0.74699,0.74014,"Observed","BreastCancer","All","Both"
8.164,9362,4,11,0.43192,0.00550088939410677,0.4366,0.42729,"Observed","ColorectalCancer","All","Both"
8.164,2164,1,4,0.47047,0.0111335673143485,0.48084,0.46031,"Observed","HeadNeckCancer","All","Both"
8.164,16892,3,12,0.61979,0.00352025447826122,0.62408,0.61553,"Observed","ProstateCancer","All","Both"
8.167,25093,0,20,0.74356,0.00235189873832868,0.74699,0.74014,"Observed","BreastCancer","All","Both"
8.167,9347,3,2,0.43178,0.00550401065506277,0.43647,0.42715,"Observed","ColorectalCancer","All","Both"
8.167,2159,0,1,0.47047,0.0111335673143485,0.48084,0.46031,"Observed","HeadNeckCancer","All","Both"
8.167,1120,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.167,16877,5,16,0.61961,0.00352274763951116,0.6239,0.61534,"Observed","ProstateCancer","All","Both"
8.17,25073,2,18,0.7435,0.00235257504081776,0.74693,0.74008,"Observed","BreastCancer","All","Both"
8.17,9342,1,9,0.43174,0.00550505157287057,0.43642,0.4271,"Observed","ColorectalCancer","All","Both"
8.17,2158,0,4,0.47047,0.0111335673143485,0.48084,0.46031,"Observed","HeadNeckCancer","All","Both"
8.17,1119,0,1,0.08711,0.0190107722607178,0.09041,0.08392,"Observed","LungCancer","All","Both"
8.17,16856,1,13,0.61957,0.00352324718426307,0.62386,0.6153,"Observed","ProstateCancer","All","Both"
8.173,25053,1,23,0.74347,0.00235291364562923,0.7469,0.74005,"Observed","BreastCancer","All","Both"
8.173,9332,3,9,0.4316,0.00550818050858423,0.43628,0.42696,"Observed","ColorectalCancer","All","Both"
8.173,2154,1,2,0.47025,0.0111432469093836,0.48063,0.46009,"Observed","HeadNeckCancer","All","Both"
8.173,1118,1,2,0.08703,0.0190318214272702,0.09034,0.08384,"Observed","LungCancer","All","Both"
8.173,16842,0,27,0.61957,0.00352324718426307,0.62386,0.6153,"Observed","ProstateCancer","All","Both"
8.175,25029,1,2,0.74344,0.0023532528512715,0.74687,0.74002,"Observed","BreastCancer","All","Both"
8.175,9320,1,3,0.43155,0.00550922555461384,0.43624,0.42692,"Observed","ColorectalCancer","All","Both"
8.175,2151,0,1,0.47025,0.0111432469093836,0.48063,0.46009,"Observed","HeadNeckCancer","All","Both"
8.175,16815,2,5,0.61949,0.00352425099754684,0.62379,0.61523,"Observed","ProstateCancer","All","Both"
8.178,25026,1,5,0.74341,0.0023535920893403,0.74684,0.73999,"Observed","BreastCancer","All","Both"
8.178,9316,1,1,0.43151,0.0055102712998519,0.43619,0.42687,"Observed","ColorectalCancer","All","Both"
8.178,1115,0,1,0.08703,0.0190318214272702,0.09034,0.08384,"Observed","LungCancer","All","Both"
8.178,16808,2,2,0.61942,0.00352525536097518,0.62372,0.61516,"Observed","ProstateCancer","All","Both"
8.181,25020,0,24,0.74341,0.0023535920893403,0.74684,0.73999,"Observed","BreastCancer","All","Both"
8.181,9314,1,5,0.43146,0.00551131729571626,0.43615,0.42682,"Observed","ColorectalCancer","All","Both"
8.181,1114,1,1,0.08695,0.0190529985882192,0.09026,0.08376,"Observed","LungCancer","All","Both"
8.181,16804,7,10,0.61916,0.00352877109944002,0.62346,0.6149,"Observed","ProstateCancer","All","Both"
8.184,24996,2,18,0.74335,0.00235427207505727,0.74679,0.73993,"Observed","BreastCancer","All","Both"
8.184,9308,2,2,0.43137,0.00551341161385233,0.43605,0.42673,"Observed","ColorectalCancer","All","Both"
8.184,2150,0,1,0.47025,0.0111432469093836,0.48063,0.46009,"Observed","HeadNeckCancer","All","Both"
8.184,1112,1,1,0.08687,0.0190742283897413,0.09018,0.08368,"Observed","LungCancer","All","Both"
8.184,16787,1,13,0.61913,0.00352927389943873,0.62342,0.61486,"Observed","ProstateCancer","All","Both"
8.184,447,0,1,0.14108,0.0313462978114396,0.15002,0.13268,"Observed","StomachCancer","All","Both"
8.186,24976,3,21,0.74326,0.00235529335973546,0.7467,0.73984,"Observed","BreastCancer","All","Both"
8.186,9304,1,3,0.43132,0.00551445926237509,0.43601,0.42668,"Observed","ColorectalCancer","All","Both"
8.186,2149,0,5,0.47025,0.0111432469093836,0.48063,0.46009,"Observed","HeadNeckCancer","All","Both"
8.186,1110,0,1,0.08687,0.0190742283897413,0.09018,0.08368,"Observed","LungCancer","All","Both"
8.186,16773,1,9,0.61909,0.00352977746736073,0.62339,0.61482,"Observed","ProstateCancer","All","Both"
8.186,446,0,1,0.14108,0.0313462978114396,0.15002,0.13268,"Observed","StomachCancer","All","Both"
8.189,24952,3,26,0.74317,0.00235631616618708,0.74661,0.73974,"Observed","BreastCancer","All","Both"
8.189,9300,1,9,0.43127,0.00551550761308963,0.43596,0.42664,"Observed","ColorectalCancer","All","Both"
8.189,2144,1,3,0.47003,0.0111530085118419,0.48042,0.45986,"Observed","HeadNeckCancer","All","Both"
8.189,16763,3,7,0.61898,0.00353128972278637,0.62328,0.61471,"Observed","ProstateCancer","All","Both"
8.189,445,0,2,0.14108,0.0313462978114396,0.15002,0.13268,"Observed","StomachCancer","All","Both"
8.192,24923,1,25,0.74314,0.0023566577692475,0.74658,0.73971,"Observed","BreastCancer","All","Both"
8.192,9290,3,5,0.43114,0.00551865891897801,0.43582,0.4265,"Observed","ColorectalCancer","All","Both"
8.192,2140,0,3,0.47003,0.0111530085118419,0.48042,0.45986,"Observed","HeadNeckCancer","All","Both"
8.192,1109,4,1,0.08656,0.0191596009625664,0.08987,0.08337,"Observed","LungCancer","All","Both"
8.192,16753,3,10,0.61887,0.00353280313576966,0.62317,0.6146,"Observed","ProstateCancer","All","Both"
8.195,24897,1,2,0.74311,0.00235700003650442,0.74655,0.73968,"Observed","BreastCancer","All","Both"
8.195,9282,2,2,0.43104,0.00552076218475509,0.43573,0.4264,"Observed","ColorectalCancer","All","Both"
8.195,2137,0,2,0.47003,0.0111530085118419,0.48042,0.45986,"Observed","HeadNeckCancer","All","Both"
8.195,16740,1,0,0.61883,0.00353330818598639,0.62313,0.61456,"Observed","ProstateCancer","All","Both"
8.197,24894,3,2,0.74302,0.00235802687005263,0.74646,0.73959,"Observed","BreastCancer","All","Both"
8.197,9278,2,1,0.43095,0.00552286646264928,0.43564,0.42631,"Observed","ColorectalCancer","All","Both"
8.197,16739,2,0,0.61876,0.00353431825089583,0.62306,0.61449,"Observed","ProstateCancer","All","Both"
8.2,24889,1,18,0.74299,0.00235836915853763,0.74643,0.73956,"Observed","BreastCancer","All","Both"
8.2,9275,3,7,0.43081,0.00552602375832601,0.4355,0.42617,"Observed","ColorectalCancer","All","Both"
8.2,2135,0,2,0.47003,0.0111530085118419,0.48042,0.45986,"Observed","HeadNeckCancer","All","Both"
8.2,1104,1,0,0.08648,0.0191810198187019,0.08979,0.08329,"Observed","LungCancer","All","Both"
8.2,16737,4,15,0.61861,0.00353633823906336,0.62291,0.61434,"Observed","ProstateCancer","All","Both"
8.203,24870,0,17,0.74299,0.00235836915853763,0.74643,0.73956,"Observed","BreastCancer","All","Both"
8.203,9265,1,5,0.43076,0.00552707783418787,0.43546,0.42612,"Observed","ColorectalCancer","All","Both"
8.203,2133,0,1,0.47003,0.0111530085118419,0.48042,0.45986,"Observed","HeadNeckCancer","All","Both"
8.203,1103,0,2,0.08648,0.0191810198187019,0.08979,0.08329,"Observed","LungCancer","All","Both"
8.203,16718,3,13,0.6185,0.0035378558260134,0.6228,0.61422,"Observed","ProstateCancer","All","Both"
8.205,24853,2,23,0.74293,0.00235905559812982,0.74637,0.7395,"Observed","BreastCancer","All","Both"
8.205,9259,1,4,0.43072,0.00552813307530998,0.43541,0.42608,"Observed","ColorectalCancer","All","Both"
8.205,2132,1,5,0.46981,0.0111628716548313,0.4802,0.45964,"Observed","HeadNeckCancer","All","Both"
8.205,1101,1,0,0.0864,0.0192025315240991,0.08972,0.08321,"Observed","LungCancer","All","Both"
8.205,16702,2,19,0.61842,0.00353886906696099,0.62273,0.61415,"Observed","ProstateCancer","All","Both"
8.208,24828,1,19,0.7429,0.00235939942055538,0.74634,0.73947,"Observed","BreastCancer","All","Both"
8.208,9254,1,8,0.43067,0.00552918925539137,0.43536,0.42603,"Observed","ColorectalCancer","All","Both"
8.208,2126,0,2,0.46981,0.0111628716548313,0.4802,0.45964,"Observed","HeadNeckCancer","All","Both"
8.208,1100,1,2,0.08632,0.0192240582399619,0.08964,0.08313,"Observed","LungCancer","All","Both"
8.208,16681,5,10,0.61824,0.00354140773431877,0.62254,0.61396,"Observed","ProstateCancer","All","Both"
8.208,443,2,1,0.14045,0.0315091691339753,0.14939,0.13204,"Observed","StomachCancer","All","Both"
8.211,24808,3,20,0.74281,0.00236043233357663,0.74625,0.73938,"Observed","BreastCancer","All","Both"
8.211,9245,1,5,0.43062,0.00553024729066431,0.43532,0.42598,"Observed","ColorectalCancer","All","Both"
8.211,2124,0,3,0.46981,0.0111628716548313,0.4802,0.45964,"Observed","HeadNeckCancer","All","Both"
8.211,16666,2,21,0.61816,0.0035424243366563,0.62247,0.61389,"Observed","ProstateCancer","All","Both"
8.214,24785,2,1,0.74275,0.00236112194144674,0.7462,0.73932,"Observed","BreastCancer","All","Both"
8.214,9239,2,3,0.43053,0.00553236573162078,0.43522,0.42589,"Observed","ColorectalCancer","All","Both"
8.214,2121,2,0,0.46936,0.0111827859633124,0.47976,0.45919,"Observed","HeadNeckCancer","All","Both"
8.214,16643,3,4,0.61805,0.00354395300068258,0.62236,0.61377,"Observed","ProstateCancer","All","Both"
8.214,440,1,0,0.14013,0.0315912138862123,0.14908,0.13171,"Observed","StomachCancer","All","Both"
8.216,24782,0,2,0.74275,0.00236112194144674,0.7462,0.73932,"Observed","BreastCancer","All","Both"
8.216,1097,2,0,0.08617,0.0192673141897613,0.08948,0.08297,"Observed","LungCancer","All","Both"
8.216,16636,5,0,0.61787,0.00354650175889841,0.62218,0.61359,"Observed","ProstateCancer","All","Both"
8.219,24780,2,15,0.74269,0.00236181162617287,0.74614,0.73926,"Observed","BreastCancer","All","Both"
8.219,9234,2,6,0.43044,0.00553448565542573,0.43513,0.42579,"Observed","ColorectalCancer","All","Both"
8.219,2119,0,4,0.46936,0.0111827859633124,0.47976,0.45919,"Observed","HeadNeckCancer","All","Both"
8.219,1095,1,0,0.08609,0.0192889649645668,0.0894,0.08289,"Observed","LungCancer","All","Both"
8.219,16631,4,14,0.61772,0.0035485405500563,0.62203,0.61344,"Observed","ProstateCancer","All","Both"
8.219,439,0,1,0.14013,0.0315912138862123,0.14908,0.13171,"Observed","StomachCancer","All","Both"
8.222,24763,3,27,0.7426,0.00236284723775827,0.74605,0.73917,"Observed","BreastCancer","All","Both"
8.222,9226,3,11,0.4303,0.00553766987800799,0.43499,0.42565,"Observed","ColorectalCancer","All","Both"
8.222,2115,2,3,0.46892,0.0112027777721872,0.47933,0.45874,"Observed","HeadNeckCancer","All","Both"
8.222,1094,0,1,0.08609,0.0192889649645668,0.0894,0.08289,"Observed","LungCancer","All","Both"
8.222,16613,3,11,0.61761,0.003550072096174,0.62192,0.61332,"Observed","ProstateCancer","All","Both"
8.222,438,0,1,0.14013,0.0315912138862123,0.14908,0.13171,"Observed","StomachCancer","All","Both"
8.225,24733,2,27,0.74254,0.0023635390405463,0.74599,0.73911,"Observed","BreastCancer","All","Both"
8.225,9212,1,9,0.43025,0.00553873387526976,0.43495,0.42561,"Observed","ColorectalCancer","All","Both"
8.225,2110,0,4,0.46892,0.0112027777721872,0.47933,0.45874,"Observed","HeadNeckCancer","All","Both"
8.225,1093,1,0,0.08601,0.0193106706744771,0.08933,0.08281,"Observed","LungCancer","All","Both"
8.225,16599,1,15,0.61757,0.00355058326443563,0.62188,0.61329,"Observed","ProstateCancer","All","Both"
8.227,24704,1,18,0.74251,0.00236388566436503,0.74596,0.73908,"Observed","BreastCancer","All","Both"
8.227,9202,0,7,0.43025,0.00553873387526976,0.43495,0.42561,"Observed","ColorectalCancer","All","Both"
8.227,2106,1,5,0.4687,0.0112128410346653,0.47911,0.45851,"Observed","HeadNeckCancer","All","Both"
8.227,114,0,1,0.11044,0.0594569995719242,0.12409,0.09829,"Observed","LiverCancer","All","Both"
8.227,150,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.227,16583,2,17,0.6175,0.00355160741509175,0.62181,0.61321,"Observed","ProstateCancer","All","Both"
8.227,437,1,0,0.13981,0.0316741733436721,0.14876,0.13139,"Observed","StomachCancer","All","Both"
8.23,24685,3,17,0.74242,0.00236492691594515,0.74587,0.73899,"Observed","BreastCancer","All","Both"
8.23,9195,1,9,0.4302,0.00553980160519312,0.4349,0.42556,"Observed","ColorectalCancer","All","Both"
8.23,2100,0,3,0.4687,0.0112128410346653,0.47911,0.45851,"Observed","HeadNeckCancer","All","Both"
8.23,1092,0,2,0.08601,0.0193106706744771,0.08933,0.08281,"Observed","LungCancer","All","Both"
8.23,16564,4,16,0.61735,0.00355365977736545,0.62166,0.61306,"Observed","ProstateCancer","All","Both"
8.233,24665,5,2,0.74227,0.00236666427106355,0.74572,0.73883,"Observed","BreastCancer","All","Both"
8.233,9185,2,1,0.43011,0.00554194133126824,0.43481,0.42546,"Observed","ColorectalCancer","All","Both"
8.233,1090,0,1,0.08601,0.0193106706744771,0.08933,0.08281,"Observed","LungCancer","All","Both"
8.233,16544,1,1,0.61731,0.00355417383043442,0.62162,0.61302,"Observed","ProstateCancer","All","Both"
8.233,436,0,1,0.13981,0.0316741733436721,0.14876,0.13139,"Observed","StomachCancer","All","Both"
8.236,24658,1,1,0.74224,0.00236701172992122,0.74569,0.7388,"Observed","BreastCancer","All","Both"
8.236,9182,0,1,0.43011,0.00554194133126824,0.43481,0.42546,"Observed","ColorectalCancer","All","Both"
8.236,2097,1,0,0.46847,0.0112229817429674,0.47889,0.45828,"Observed","HeadNeckCancer","All","Both"
8.236,1089,0,1,0.08601,0.0193106706744771,0.08933,0.08281,"Observed","LungCancer","All","Both"
8.236,16542,4,0,0.61716,0.00355623016942353,0.62148,0.61287,"Observed","ProstateCancer","All","Both"
8.238,24656,2,29,0.74218,0.00236770663555336,0.74563,0.73874,"Observed","BreastCancer","All","Both"
8.238,9181,1,5,0.43006,0.00554301170014881,0.43476,0.42542,"Observed","ColorectalCancer","All","Both"
8.238,2096,1,3,0.46825,0.0112331229644968,0.47867,0.45805,"Observed","HeadNeckCancer","All","Both"
8.238,113,1,0,0.10946,0.0601177902500028,0.12315,0.0973,"Observed","LiverCancer","All","Both"
8.238,1088,1,1,0.08593,0.0193325517278818,0.08925,0.08273,"Observed","LungCancer","All","Both"
8.238,16538,6,13,0.61694,0.0035593143139981,0.62125,0.61265,"Observed","ProstateCancer","All","Both"
8.241,24625,2,12,0.74212,0.00236840308730682,0.74557,0.73868,"Observed","BreastCancer","All","Both"
8.241,9175,4,8,0.42988,0.00554729810854135,0.43458,0.42523,"Observed","ColorectalCancer","All","Both"
8.241,2092,0,1,0.46825,0.0112331229644968,0.47867,0.45805,"Observed","HeadNeckCancer","All","Both"
8.241,1086,0,1,0.08593,0.0193325517278818,0.08925,0.08273,"Observed","LungCancer","All","Both"
8.241,16519,4,16,0.61679,0.00356137340585011,0.62111,0.6125,"Observed","ProstateCancer","All","Both"
8.244,24611,1,20,0.74209,0.0023687516184235,0.74554,0.73865,"Observed","BreastCancer","All","Both"
8.244,9163,2,6,0.42978,0.00554944521651777,0.43448,0.42513,"Observed","ColorectalCancer","All","Both"
8.244,2091,2,2,0.4678,0.0112534846432536,0.47824,0.4576,"Observed","HeadNeckCancer","All","Both"
8.244,1085,1,1,0.08585,0.0193545290624278,0.08917,0.08265,"Observed","LungCancer","All","Both"
8.244,16499,4,6,0.61664,0.0035634362992176,0.62096,0.61235,"Observed","ProstateCancer","All","Both"
8.247,24590,4,18,0.74197,0.00237014778133181,0.74542,0.73853,"Observed","BreastCancer","All","Both"
8.247,9155,0,6,0.42978,0.00554944521651777,0.43448,0.42513,"Observed","ColorectalCancer","All","Both"
8.247,2087,0,1,0.4678,0.0112534846432536,0.47824,0.4576,"Observed","HeadNeckCancer","All","Both"
8.247,16489,2,19,0.61656,0.00356446842387574,0.62088,0.61227,"Observed","ProstateCancer","All","Both"
8.249,24568,1,17,0.74194,0.00237049727606128,0.74539,0.7385,"Observed","BreastCancer","All","Both"
8.249,9149,0,7,0.42978,0.00554944521651777,0.43448,0.42513,"Observed","ColorectalCancer","All","Both"
8.249,2086,1,0,0.46758,0.0112636955811016,0.47802,0.45737,"Observed","HeadNeckCancer","All","Both"
8.249,1083,1,1,0.08577,0.0193765626159265,0.08909,0.08257,"Observed","LungCancer","All","Both"
8.249,16468,0,18,0.61656,0.00356446842387574,0.62088,0.61227,"Observed","ProstateCancer","All","Both"
8.252,24550,2,2,0.74188,0.00237119716450135,0.74533,0.73844,"Observed","BreastCancer","All","Both"
8.252,9142,1,3,0.42973,0.00555052327749977,0.43444,0.42509,"Observed","ColorectalCancer","All","Both"
8.252,16450,0,2,0.61656,0.00356446842387574,0.62088,0.61227,"Observed","ProstateCancer","All","Both"
8.255,24546,4,3,0.74176,0.0023725968919624,0.74521,0.73832,"Observed","BreastCancer","All","Both"
8.255,9138,1,2,0.42969,0.00555160207292194,0.43439,0.42504,"Observed","ColorectalCancer","All","Both"
8.255,149,0,1,0.04261,0.0538267506764551,0.04735,0.03834,"Observed","PancreaticCancer","All","Both"
8.255,16448,2,3,0.61649,0.00356550539980865,0.62081,0.61219,"Observed","ProstateCancer","All","Both"
8.258,24539,2,27,0.7417,0.00237329678821372,0.74515,0.73825,"Observed","BreastCancer","All","Both"
8.258,9135,1,11,0.42964,0.00555268136726874,0.43434,0.42499,"Observed","ColorectalCancer","All","Both"
8.258,2085,0,1,0.46758,0.0112636955811016,0.47802,0.45737,"Observed","HeadNeckCancer","All","Both"
8.258,1081,1,4,0.08569,0.0193986526473189,0.08901,0.08249,"Observed","LungCancer","All","Both"
8.258,16443,2,21,0.61641,0.00356654270474772,0.62074,0.61212,"Observed","ProstateCancer","All","Both"
8.258,435,0,1,0.13981,0.0316741733436721,0.14876,0.13139,"Observed","StomachCancer","All","Both"
8.26,24510,3,17,0.74161,0.00237434877310807,0.74506,0.73816,"Observed","BreastCancer","All","Both"
8.26,9123,1,8,0.42959,0.00555376329237865,0.4343,0.42494,"Observed","ColorectalCancer","All","Both"
8.26,2084,1,2,0.46735,0.0112739168569498,0.4778,0.45714,"Observed","HeadNeckCancer","All","Both"
8.26,1076,0,1,0.08569,0.0193986526473189,0.08901,0.08249,"Observed","LungCancer","All","Both"
8.26,16420,1,20,0.61637,0.00356706266609901,0.6207,0.61208,"Observed","ProstateCancer","All","Both"
8.263,24490,0,15,0.74161,0.00237434877310807,0.74506,0.73816,"Observed","BreastCancer","All","Both"
8.263,9114,3,3,0.42945,0.00555701492674584,0.43416,0.4248,"Observed","ColorectalCancer","All","Both"
8.263,1075,1,1,0.08561,0.0194209645191381,0.08893,0.08241,"Observed","LungCancer","All","Both"
8.263,16399,3,23,0.61626,0.00356862628196572,0.62059,0.61197,"Observed","ProstateCancer","All","Both"
8.266,24475,2,19,0.74154,0.00237505181512842,0.745,0.7381,"Observed","BreastCancer","All","Both"
8.266,9108,0,8,0.42945,0.00555701492674584,0.43416,0.4248,"Observed","ColorectalCancer","All","Both"
8.266,2081,0,5,0.46735,0.0112739168569498,0.4778,0.45714,"Observed","HeadNeckCancer","All","Both"
8.266,16373,5,16,0.61607,0.00357123938229996,0.6204,0.61178,"Observed","ProstateCancer","All","Both"
8.268,24454,1,19,0.74151,0.00237540384755983,0.74497,0.73807,"Observed","BreastCancer","All","Both"
8.268,9100,2,9,0.42936,0.00555918805922287,0.43406,0.42471,"Observed","ColorectalCancer","All","Both"
8.268,2076,0,2,0.46735,0.0112739168569498,0.4778,0.45714,"Observed","HeadNeckCancer","All","Both"
8.268,1073,1,2,0.08553,0.0194433339358587,0.08885,0.08233,"Observed","LungCancer","All","Both"
8.268,16352,3,18,0.61596,0.00357281015999186,0.62029,0.61166,"Observed","ProstateCancer","All","Both"
8.268,434,0,1,0.13981,0.0316741733436721,0.14876,0.13139,"Observed","StomachCancer","All","Both"
8.271,24434,1,2,0.74148,0.00237575640424688,0.74494,0.73804,"Observed","BreastCancer","All","Both"
8.271,9089,4,1,0.42917,0.00556354325327086,0.43387,0.42451,"Observed","ColorectalCancer","All","Both"
8.271,2074,1,0,0.46713,0.0112842275669741,0.47758,0.45691,"Observed","HeadNeckCancer","All","Both"
8.271,1070,0,1,0.08553,0.0194433339358587,0.08885,0.08233,"Observed","LungCancer","All","Both"
8.271,16331,1,0,0.61592,0.00357333488191526,0.62025,0.61162,"Observed","ProstateCancer","All","Both"
8.274,24431,1,2,0.74145,0.00237610899519519,0.74491,0.73801,"Observed","BreastCancer","All","Both"
8.274,9084,1,0,0.42912,0.00556463235786426,0.43383,0.42447,"Observed","ColorectalCancer","All","Both"
8.274,1069,1,0,0.08545,0.0194658451528363,0.08877,0.08225,"Observed","LungCancer","All","Both"
8.274,16330,3,1,0.61581,0.0035749089710376,0.62014,0.61151,"Observed","ProstateCancer","All","Both"
8.277,24428,0,29,0.74145,0.00237610899519519,0.74491,0.73801,"Observed","BreastCancer","All","Both"
